Date,"Resolution Numbers","Minutes Item","Resolution Letter",Action,Category,Type,Description,"Street Name","From Address","To Address","Cross Street",Side,"From Feet","To Feet",Hour,"Start Time","End Time",Day,Permits,"Week 1","Week 2","Week 3","Week 4","Week 5","Order Number","Project Id","Project Name","Project Status","Project Update","Project Link",PDF,Video,MP3
2017-01-03,170103-002,10.2,B,ESTABLISH,Transit,"BLUE ZONE","2010 Sutter Street, north side, from 28 feet to 48 feet west of Fillmore Street","Sutter Street",2010,2010,"Fillmore Street",North,28,48,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,C,ESTABLISH,Transit,"BLUE ZONE","2412 Lawton Street, north side, from 10 feet to 30 feet west of the crosswalk at 30th Street","Lawton Street",2412,2412,"30th Street",North,10,30,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,D,ESTABLISH,Traffic,"NO LEFT TURN","Judah Street, eastbound and westbound, at 18th Avenue","Judah Street",,,"18th Avenue",,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,E,ESTABLISH,Traffic,"STOP SIGN","Harney Way, eastbound and westbound, at Executive Park Boulevard","Harney Way",,,"Executive Park Boulevard",,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,F,ESTABLISH,Traffic,"NO LEFT TURN","7th Avenue, southbound, at Lincoln Way","7th Avenue",,,"Lincoln Way",Southbound,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,G,ESTABLISH,Traffic,"STOP SIGN","Jessie Street, westbound, at 3rd Street","Jessie Street",,,"3rd Street",Westbound,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,H,ESTABLISH,Traffic,"STOP SIGN","Taber Alley, eastbound and westbound, at Jack London Alley","Taber Place",,,"Jack London Alley",,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,I,RESCIND,Traffic,"30 MILES PER HOUR SPEED LIMIT","Fell Street, between Gough Street and Baker Street","Fell Street",,,,,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,I,ESTABLISH,Traffic,"25 MILES PER HOUR SPEED LIMIT","Fell Street, between Gough Street and Baker Street","Fell Street",,,,,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,J,RESCIND,Traffic,"30 MILES PER HOUR SPEED LIMIT","Oak Street, between Franklin Street and Baker Street.","Oak Street",,,,,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,J,ESTABLISH,Traffic,"25 MILES PER HOUR SPEED LIMIT","Oak Street, between Franklin Street and Baker Street.","Oak Street",,,,,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,K,ESTABLISH,Traffic,"STOP SIGN","Elmira Street, southbound, at Silver Avenue","Elmira Street",,,"Silver Avenue",Southbound,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,L,RESCIND,Parking,"TOW AWAY NO PARKING","TOW AWAY NO PARKING, 3 PM TO 6 PM, MONDAY THROUGH FRIDAY, EXCEPT VANS WITH SAN FRANCISCO VANPOOL PERMIT - Beale Street, west side, from Market Street to Mission Street","Beale Street",,,,West,,,,"3:00 PM","6:00 PM","MONDAY THROUGH FRIDAY",,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,M,ESTABLISH,Parking,"RED ZONE","14th Avenue, west side, from 20 feet north of Moraga Street to 35 feet southerly","14th Avenue",,,"Moraga Street",West,20,35,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,N,ESTABLISH,Traffic,"STOP SIGN","De Soto Street, northbound, at Urbano Drive","De Soto Street",,,"Urbano Drive",Northbound,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,O,ESTABLISH,Traffic,"STOP SIGN","Park Street, eastbound and westbound, at Leese Street","Park Street",,,"Leese Street",,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,P,ESTABLISH,Traffic,"STOP SIGN","Vasquez Avenue, northbound, at Woodside Avenue","Vasquez Avenue",,,"Woodside Avenue",Northbound,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,Q,ESTABLISH,Parking,"RED ZONE","Eucalyptus Drive, north side, from Ocean Avenue to 25 feet westerly","Eucalyptus Drive",,,"Ocean Avenue",North,0,25,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,R,ESTABLISH,Parking,"RED ZONE","Fountain Street, west side, from 5 feet to 27 feet north of 25th Street","Fountain Street",,,"25th Street",West,5,27,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,S,ESTABLISH,Traffic,"STOP SIGN","Buena Vista Terrace, southbound, at 15th Street","Buena Vista Terrace",,,"15th Street",Southbound,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,T,ESTABLISH,Traffic,"STOP SIGN","24th Street, westbound, at Minnesota Street","24th Street",,,"Minnesota Street",Westbound,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,U,ESTABLISH,Parking,"RED ZONE","Teresita Boulevard, east side, from Marietta Drive to 31 feet northerly","Teresita Boulevard",,,"Marietta Drive",East,0,31,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,V,ESTABLISH,Transit,"PART TIME BUS ZONE","PART-TIME BUS ZONE, 6 AM TO 7 PM, MONDAY THROUGH FRIDAY - Jackson Street, north side, from 122 feet to 162 feet west of Fillmore Street","Jackson Street",,,"Fillmore Street",North,122,162,,"6:00 AM","7:00 PM","MONDAY THROUGH FRIDAY",,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,W,ESTABLISH,Traffic,"STOP SIGN","Santa Cruz Avenue, northbound, at De Long Street","Santa Cruz Avenue",,,"De Long Street",Northbound,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,X,ESTABLISH,Parking,"RED ZONE","De Long Street, south side, from Santa Cruz Avenue to 22 feet westerly","De Long Street",,,"Santa Cruz Avenue",South,0,22,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,X,ESTABLISH,Parking,"RED ZONE","De Long Street, south side, from Santa Cruz Avenue to 24 feet easterly","De Long Street",,,"Santa Cruz Avenue",South,0,24,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,Y,ESTABLISH,Parking,"NO PARKING ANYTIME","Spear Street, east side, from 11 to 28 feet south of Howard Street","Spear Street",,,"Howard Street",East,11,28,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,Z,ESTABLISH,Traffic,"NO LEFT TURN","NO LEFT TURN, 7 AM TO 9 AM, 4 PM TO 6 PM, EXCEPT SATURDAY AND SUNDAY, EXCEPT MUNI - Judah Street, westbound, at 46th Avenue","Judah Street",,,"46th Avenue",Westbound,,,,"7:00 AM","9:00 AM","EXCEPT SATURDAY AND SUNDAY",,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,Z,ESTABLISH,Traffic,"NO LEFT TURN","NO LEFT TURN, 7 AM TO 9 AM, 4 PM TO 6 PM, EXCEPT SATURDAY AND SUNDAY, EXCEPT MUNI - Judah Street, westbound, at 46th Avenue","Judah Street",,,"46th Avenue",Westbound,,,,"4:00 PM","6:00 PM","EXCEPT SATURDAY AND SUNDAY",,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,AA,ESTABLISH,Traffic,"NO LEFT TURN","NO LEFT TURN, 7 AM TO 9 AM, 4 PM TO 6 PM, EXCEPT SATURDAY AND SUNDAY, EXCEPT MUNI - Judah Street, westbound, at 47th Avenue","Judah Street",,,"47th Avenue",Westbound,,,,"7:00 AM","9:00 AM","EXCEPT SATURDAY AND SUNDAY",,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,AA,ESTABLISH,Traffic,"NO LEFT TURN","NO LEFT TURN, 7 AM TO 9 AM, 4 PM TO 6 PM, EXCEPT SATURDAY AND SUNDAY, EXCEPT MUNI - Judah Street, westbound, at 47th Avenue","Judah Street",,,"47th Avenue",Westbound,,,,"4:00 PM","6:00 PM","EXCEPT SATURDAY AND SUNDAY",,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,BB,ESTABLISH,Parking,"RED ZONE","Irving Street, north side, from 40th Avenue to 21 feet easterly","Irving Street",,,"40th Avenue",North,0,21,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,CC,ESTABLISH,Transit,"BUS ZONE","Clay Street., south side, from 44 feet to 86 feet east of Davis Street","Clay Street",,,"Davis Street",South,44,86,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,DD,ESTABLISH,Parking,"TOW AWAY NO PARKING","TOW-AWAY NO STOPPING EXCEPT PERMITTED CAR SHARE VEHICLES - Clay Street, north side, from 58 feet to 78 feet east of Davis Street","Clay Street",,,"Davis Street",North,58,78,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,EE,ESTABLISH,Parking,"RED ZONE","Sansome Street, east side, from Bush Street to 30 feet southerly","Sansome Street",,,"Bush Street",East,0,30,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,FF,RESCIND,Transit,"BUS ZONE","Sansome Street, east side, from 100 feet to 120 feet north of Sutter Street","Sansome Street",,,"Sutter Street",East,100,120,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,FF,ESTABLISH,Parking,"METERED MOTORCYCLE PARKING","Sansome Street, east side, from 100 feet to 120 feet north of Sutter Street","Sansome Street",,,"Sutter Street",East,100,120,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,GG,RESCIND,Parking,"TOW AWAY NO PARKING","TOW-AWAY NO PARKING, PERMITTED COMMUTER SHUTTLE BUS ZONE, 6 AM TO 10 AM, MONDAY THROUGH FRIDAY - San Jose Avenue, west side, from Dolores Street to 45 feet northerly"," San Jose Avenue",,,"Dolores Street",West,0,45,,"6:00 AM","10:00 AM","MONDAY THROUGH FRIDAY",,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,HH,ESTABLISH,Parking,"NO PARKING ANYTIME","Minerva Street, north side, from Summit Street to 40 feet westerly","Minerva Street",,,"Summit Street",North,0,40,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,II,ESTABLISH,Parking,"RESIDENTIAL PERMIT PARKING","RESIDENTIAL PERMIT PARKING, AREA S, 2 HOUR PARKING, 8 AM TO 9 PM, MONDAY THROUGH FRIDAY, EXCEPT VEHICLES WITH AREA S PERMITS, SIGNS ONLY - Buchanan Street, east side, between Hermann Street and Haight Street","Buchanan Street",,,,,,,2,"8:00 AM","9:00 PM","MONDAY THROUGH FRIDAY",S,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,II,ESTABLISH,Parking,"RESIDENTIAL PERMIT PARKING","RESIDENTIAL PERMIT PARKING, AREA S, 2 HOUR PARKING, 8 AM TO 9 PM, MONDAY THROUGH FRIDAY, EXCEPT VEHICLES WITH AREA S PERMITS, SIGNS ONLY - Laguna Street, west side, between Waller Street and Haight Street","Laguna Street",,,,,,,2,"8:00 AM","9:00 PM","MONDAY THROUGH FRIDAY",S,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,II,ESTABLISH,Parking,"RESIDENTIAL PERMIT PARKING","RESIDENTIAL PERMIT PARKING, AREA S, 2 HOUR PARKING, 8 AM TO 9 PM, MONDAY THROUGH FRIDAY, EXCEPT VEHICLES WITH AREA S PERMITS, SIGNS ONLY - Haight Street, south side, between Laguna Street and Buchanan Street","Haight Street",,,,,,,2,"8:00 AM","9:00 PM","MONDAY THROUGH FRIDAY",S,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,JJ,ESTABLISH,Parking,"RESIDENTIAL PERMIT PARKING","RESIDENTIAL PERMIT PARKING AREA J, 2-HOUR PARKING, 8 AM TO 5 PM, MONDAY THROUGH FRIDAY, EXCEPT VEHICLES WITH AREA J PERMITS - Cole Street, both sides, between Beulah Street and Waller Street.","Cole Street",,,,,,,2,"8:00 AM","5:00 PM","MONDAY THROUGH FRIDAY",J,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,KK,ESTABLISH,Parking,"RESIDENTIAL PERMIT PARKING","RESIDENTIAL PERMIT PARKING AREA S, 2-HOUR PARKING, 8 AM TO 9 PM, MONDAY THROUGH FRIDAY, EXCEPT VEHICLES WITH AREA S PERMITS - Hickory Street, both sides, between Webster Street and Buchanan Street.","Hickory Street",,,,,,,2,"8:00 AM","9:00 PM","MONDAY THROUGH FRIDAY",S,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,LL,ESTABLISH,Parking,"RESIDENTIAL PERMIT PARKING","RESIDENTIAL PERMIT PARKING AREA S, 2-HOUR PARKING, 8 AM TO 9 PM, MONDAY THROUGH FRIDAY, EXCEPT VEHICLES WITH AREA S PERMITS - Liberty Street, both sides, between Sanchez Street and Noe Street","Liberty Street",,,,,,,2,"8:00 AM","9:00 PM","MONDAY THROUGH FRIDAY",S,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,MM,ESTABLISH,Parking,"RESIDENTIAL PERMIT PARKING","RESIDENTIAL PERMIT PARKING AREA I ELIGIBILITY - c, both sides, between 25th Street and 26th Street","Virgil Street",,,,,,,,,,,I,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,NN,ESTABLISH,Traffic,"NO RIGHT TURN","Geneva Avenue, eastbound, at Munich Street","Geneva Avenue",,,"Munich Street",Eastbound,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,OO,ESTABLISH,Traffic,"NO LEFT TURN","Geneva Avenue (South Hill Boulevard), eastbound, at Munich Street","Geneva Avenue",,,"Munich Street",Eastbound,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,PP,ESTABLISH,Traffic,"RIGHT LANE MUST TURN RIGHT","RIGHT LANE MUST TURN RIGHT EXCEPT MUNI - South Hill Boulevard, westbound, at Munich Street","South Hill Boulevard",,,"Munich Street",Westbound,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,QQ,ESTABLISH,Traffic,"LEFT LANE MUST TURN LEFT","LEFT LANE MUST TURN LEFT EXCEPT MUNI - South Hill Boulevard, westbound, at Munich Street","South Hill Boulevard",,,"Munich Street",Westbound,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,RR,ESTABLISH,Pedestrian,CROSSWALK,"South Hill Boulevard, west leg, at Munich Street.","South Hill Boulevard",,,"Munich Street",,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,SS,ESTABLISH,Parking,"TOW AWAY NO PARKING ANYTIME","Munich Street, east side, from Geneva Avenue to 60 feet southerly","Munich Street",,,"Geneva Avenue",East,0,60,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,SS,ESTABLISH,Parking,"TOW AWAY NO PARKING ANYTIME","Geneva Avenue (South Hill Boulevard), south side, from Munich Street to 20 feet westerly","Geneva Avenue",,,"Munich Street",South,0,20,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-002,10.2,SS,ESTABLISH,Parking,"TOW AWAY NO PARKING ANYTIME","South Hill Boulevard, south side, from Munich Street to 10 feet easterly","South Hill Boulevard",,,"Munich Street",South,0,10,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,A,ESTABLISH,Pedestrian,"MEDIAN ISLAND","Arguello Boulevard, from south-side crosswalk at McAllister Street to 58 feet northerly","Arguello Boulevard",,,"McAllister Street",,0,58,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,A,ESTABLISH,Pedestrian,"MEDIAN ISLAND","Arguello Boulevard, from south-side crosswalk at McAllister Street to 20 feet southerly","Arguello Boulevard",,,"McAllister Street",,0,20,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,A,ESTABLISH,Pedestrian,"MEDIAN ISLAND","Arguello Boulevard, from north-side crosswalk at Cabrillo Street to 20 feet northerly","Arguello Boulevard",,,"Cabrillo Street",,0,20,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,A,ESTABLISH,Pedestrian,"MEDIAN ISLAND","Arguello Boulevard, from south-side crosswalk at Golden Gate Avenue to 20 feet southerly","Arguello Boulevard",,,"Golden Gate Avenue",,0,20,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,B,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Arguello Boulevard, west side, from Cabrillo Street to 23 feet northerly","Arguello Boulevard",,,"Cabrillo Street",West,0,23,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,C,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Cabrillo Street, north side, from Arguello Boulevard to 23 feet westerly","Cabrillo Street",,,"Arguello Boulevard",North,0,23,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,C,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Arguello Boulevard, east side, from north-side crosswalk at Cabrillo Street to 23 feet northerly","Arguello Boulevard",,,"Cabrillo Street",East,0,23,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,C,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Arguello Boulevard, east side, from north-side crosswalk at Cabrillo Street to 23 feet southerly","Arguello Boulevard",,,"Cabrillo Street",East,0,23,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,C,ESTABLISH,Parking,"NO PARKING ANYTIME","Cabrillo Street, north side, from Arguello Boulevard to 23 feet westerly","Cabrillo Street",,,"Arguello Boulevard",North,0,23,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,C,ESTABLISH,Parking,"NO PARKING ANYTIME","Arguello Boulevard, east side, from north-side crosswalk at Cabrillo Street to 23 feet northerly","Arguello Boulevard",,,"Cabrillo Street",East,0,23,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,C,ESTABLISH,Parking,"NO PARKING ANYTIME","Arguello Boulevard, east side, from north-side crosswalk at Cabrillo Street to 23 feet southerly","Arguello Boulevard",,,"Cabrillo Street",East,0,23,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,D,ESTABLISH,Other,"RAPID RECTANGULAR FLASHING BEACON","Arguello Boulevard at Cabrillo Street, north-side crosswalk","Arguello Boulevard",,,"Cabrillo Street",,,,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
2017-01-03,170103-003,10.3,E,ESTABLISH,Parking,"RED ZONE","Arguello Boulevard, west side, from Cabrillo Street. to 21 feet southerly","Arguello Boulevard",,,"Cabrillo Street",West,0,21,,,,,,,,,,,,,,,,,1-3-17-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=26861,
